ToyCar
section,AUC(Source),AUC(Target),pAUC
00,0.888,0.1588,0.48789473684210527
01,0.8260000000000001,0.4298,0.5168421052631579
02,1.0,0.3908,0.5842105263157895
arithmetic mean,0.9046666666666666,0.3264666666666667,0.5296491228070176
harmonic mean,0.8990703938078553,0.26827041301726395,0.5266705035737236

ToyTrain
section,AUC(Source),AUC(Target),pAUC
00,0.8104000000000001,0.2632,0.4921052631578947
01,0.9096,0.4486,0.6036842105263158
02,0.9866,0.3666,0.5426315789473685
arithmetic mean,0.9022000000000001,0.35946666666666666,0.5461403508771929
harmonic mean,0.8963451840962584,0.34260975273430716,0.5423530977455427

bearing
section,AUC(Source),AUC(Target),pAUC
00,0.7312000000000001,0.7574,0.5110526315789473
01,0.6348,0.2628,0.48157894736842105
02,0.6576000000000001,0.7991999999999999,0.6310526315789473
arithmetic mean,0.6745333333333333,0.6064666666666666,0.5412280701754385
harmonic mean,0.6721039199107113,0.47046037336225477,0.5340071569933537

fan
section,AUC(Source),AUC(Target),pAUC
00,0.8734000000000001,0.6618,0.6547368421052632
01,0.8168,0.37039999999999995,0.5147368421052632
02,0.8025999999999999,0.7938000000000001,0.7226315789473684
arithmetic mean,0.8309333333333333,0.6086666666666667,0.630701754385965
harmonic mean,0.8298315962890733,0.5483881524004879,0.6180593858595448

gearbox
section,AUC(Source),AUC(Target),pAUC
00,0.8814,0.8922,0.7957894736842106
01,0.7692000000000001,0.6888,0.5489473684210526
02,0.7574,0.7864,0.68
arithmetic mean,0.8026666666666666,0.7891333333333334,0.6749122807017544
harmonic mean,0.798952420015396,0.7803877818748527,0.6595044111653857

slider
section,AUC(Source),AUC(Target),pAUC
00,0.9586,0.8896,0.7042105263157895
01,0.9854,0.9304,0.8768421052631579
02,0.8942,0.757,0.7363157894736841
arithmetic mean,0.9460666666666667,0.859,0.7724561403508772
harmonic mean,0.9444885213387141,0.8522942241523969,0.7655797360273912

valve
section,AUC(Source),AUC(Target),pAUC
00,0.9812000000000001,0.8737999999999999,0.6389473684210527
01,0.9076000000000001,0.924,0.6663157894736842
02,0.9149999999999999,0.8807999999999999,0.6178947368421053
arithmetic mean,0.9346000000000001,0.8928666666666666,0.6410526315789474
harmonic mean,0.9334559914469174,0.8923235436540409,0.6404423100704307

(A)Total Average,0.8565,0.6346,0.6194
(H)Total Average,0.8535,0.5935,0.6124
