ToyCar
section,AUC (source),AUC (target),pAUC
00,0.8605999999999999,0.506,0.5126315789473684
01,0.813,0.7284,0.5615789473684211
02,1.0,0.8842000000000001,0.7473684210526316
arithmetic mean,0.8912,0.7061999999999999,0.6071929824561404
harmonic mean,0.8844359663077213,0.6696245503644427,0.5917812954330024

ToyTrain
section,AUC (source),AUC (target),pAUC
00,0.7546,0.3316,0.49526315789473685
01,0.8623999999999999,0.5198,0.58
02,0.9872000000000001,0.732,0.6947368421052632
arithmetic mean,0.8680666666666667,0.5278,0.59
harmonic mean,0.8577000921093031,0.47576616713664044,0.5788532790964132

bearing
section,AUC (source),AUC (target),pAUC
00,0.8076,0.7415999999999999,0.5068421052631579
01,0.43459999999999993,0.9804,0.5078947368421053
02,0.6038,0.783,0.6194736842105263
arithmetic mean,0.6153333333333334,0.835,0.5447368421052632
harmonic mean,0.5774360290061794,0.8229172891326137,0.5399386760146276

fan
section,AUC (source),AUC (target),pAUC
00,0.9236000000000001,0.597,0.6021052631578947
01,0.7318,0.4556,0.5273684210526316
02,0.7888,0.788,0.6763157894736842
arithmetic mean,0.8147333333333334,0.6135333333333334,0.6019298245614035
harmonic mean,0.8071107862923695,0.5837728403311295,0.5957527632772761

gearbox
section,AUC (source),AUC (target),pAUC
00,0.9688,0.9199999999999999,0.7531578947368421
01,0.7942,0.7582,0.5852631578947368
02,0.725,0.7242,0.641578947368421
arithmetic mean,0.8293333333333334,0.8008000000000001,0.66
harmonic mean,0.8172953164060746,0.7922457602566293,0.6528792261856273

slider
section,AUC (source),AUC (target),pAUC
00,0.9696,0.8954,0.716842105263158
01,0.9916,0.9376000000000001,0.8905263157894736
02,0.9246,0.6874,0.6705263157894736
arithmetic mean,0.9619333333333334,0.8401333333333335,0.7592982456140351
harmonic mean,0.9611154872769628,0.824599619621759,0.7482594435340203

valve
section,AUC (source),AUC (target),pAUC
00,0.9806,0.8848,0.6673684210526316
01,0.9134,0.9126000000000001,0.6984210526315789
02,0.9646,0.904,0.8152631578947368
arithmetic mean,0.9528666666666666,0.9004666666666666,0.727017543859649
harmonic mean,0.9519900158656744,0.9003158492165629,0.7217052614189815

,AUC (source),AUC (target),pAUC
"arithmetic mean over all machine types, sections, and domains",0.8476380952380952,0.7462761904761905,0.6414536340852132
"harmonic mean over all machine types, sections, and domains",0.8156806001959416,0.6924456458864207,0.6249053334451796

