ToyCar
section,AUC(Source),AUC(Target),pAUC
00,0.7902,0.28200000000000003,0.5194736842105263
01,0.7292000000000001,0.258,0.5110526315789473
02,0.7252000000000001,0.2608,0.5
arithmetic mean,0.7482000000000001,0.2669333333333333,0.5101754385964913
harmonic mean,0.7470494841303176,0.26651447834147984,0.5100504634240407

ToyTrain
section,AUC(Source),AUC(Target),pAUC
00,0.746,0.3384,0.4963157894736842
01,0.6896,0.3318,0.5078947368421053
02,0.7148,0.36999999999999994,0.5078947368421053
arithmetic mean,0.7168,0.3467333333333333,0.5040350877192982
harmonic mean,0.7160602978376439,0.34595495325645886,0.5039755210544776

bearing
section,AUC(Source),AUC(Target),pAUC
00,0.6779999999999999,0.3784,0.5121052631578947
01,0.7574000000000001,0.277,0.5031578947368421
02,0.5078,0.495,0.48
arithmetic mean,0.6477333333333334,0.3834666666666666,0.49842105263157893
harmonic mean,0.6296552764582402,0.3626246867135806,0.49804892921787314

fan
section,AUC(Source),AUC(Target),pAUC
00,0.7802,0.2844,0.4968421052631579
01,0.7325999999999999,0.46840000000000004,0.5505263157894736
02,0.6722,0.26639999999999997,0.5131578947368421
arithmetic mean,0.7283333333333334,0.3397333333333334,0.5201754385964912
harmonic mean,0.7256233222041104,0.3189841649516561,0.5192221754054226

gearbox
section,AUC(Source),AUC(Target),pAUC
00,0.7760000000000001,0.20340000000000003,0.48157894736842105
01,0.6906,0.26980000000000004,0.4768421052631579
02,0.6468,0.1384,0.48368421052631577
arithmetic mean,0.7044666666666668,0.20386666666666667,0.4807017543859649
harmonic mean,0.700484667590451,0.1892947079378108,0.48068467875488424

slider
section,AUC(Source),AUC(Target),pAUC
00,0.7464,0.2714,0.5089473684210526
01,0.752,0.24259999999999998,0.5205263157894737
02,0.7121999999999999,0.2272,0.5268421052631579
arithmetic mean,0.7368666666666667,0.24706666666666668,0.5187719298245614
harmonic mean,0.7364400386604889,0.24574012823396732,0.5186655575272879

valve
section,AUC(Source),AUC(Target),pAUC
00,0.7148,0.2534,0.508421052631579
01,0.7158,0.3728,0.4926315789473684
02,0.7857999999999999,0.224,0.4868421052631579
arithmetic mean,0.7388,0.28340000000000004,0.4959649122807018
harmonic mean,0.7373508477794478,0.2704403538404283,0.49579874275875785

(A)Total Average,0.7173,0.2959,0.5040
(H)Total Average,0.7132,0.2857,0.5038
