ToyCar
section,AUC(Source),AUC(Target),pAUC
00,0.8283999999999999,0.6868000000000001,0.5889473684210527
01,0.6934,0.604,0.5142105263157895
02,0.9984,0.8076000000000001,0.6473684210526316
arithmetic mean,0.8400666666666666,0.6994666666666666,0.5835087719298245
harmonic mean,0.8217111664462867,0.6896720026816037,0.5783256498550502

ToyTrain
section,AUC(Source),AUC(Target),pAUC
00,0.7784000000000001,0.406,0.5352631578947369
01,0.9563999999999999,0.36539999999999995,0.49473684210526314
02,0.9695999999999999,0.7355999999999999,0.5689473684210526
arithmetic mean,0.9014666666666665,0.5023333333333333,0.5329824561403509
harmonic mean,0.892424929766196,0.4573717669479989,0.5312415788748853

bearing
section,AUC(Source),AUC(Target),pAUC
00,0.5978000000000001,0.736,0.5278947368421053
01,0.4856,0.833,0.5
02,0.6764,0.6981999999999999,0.6342105263157894
arithmetic mean,0.5866000000000001,0.7557333333333333,0.5540350877192983
harmonic mean,0.5757578892081527,0.751610285082711,0.548337751779603

fan
section,AUC(Source),AUC(Target),pAUC
00,0.5184,0.2484,0.48894736842105263
01,0.8572,0.5825999999999999,0.6073684210526316
02,0.7148,0.5184,0.5584210526315789
arithmetic mean,0.6968,0.4498,0.5515789473684211
harmonic mean,0.667468524046375,0.39107204575906673,0.5472035598331384

gearbox
section,AUC(Source),AUC(Target),pAUC
00,0.7923999999999999,0.7682,0.6489473684210526
01,0.4042,0.4704,0.5194736842105263
02,0.7612,0.4028,0.5531578947368421
arithmetic mean,0.6526,0.5471333333333334,0.5738596491228071
harmonic mean,0.5940915407573468,0.5075956334792627,0.5688514643148406

slider
section,AUC(Source),AUC(Target),pAUC
00,0.9258000000000001,0.582,0.598421052631579
01,0.9554,0.9644,0.8836842105263157
02,0.883,0.3976,0.5189473684210526
arithmetic mean,0.9214000000000001,0.648,0.6670175438596492
harmonic mean,0.9204340738560894,0.5692364424106245,0.634294011569447

valve
section,AUC(Source),AUC(Target),pAUC
00,0.694,0.1988,0.49
01,0.6686000000000001,0.7124,0.5694736842105264
02,0.9134,0.8832000000000001,0.8578947368421053
arithmetic mean,0.7586666666666666,0.5981333333333333,0.6391228070175439
harmonic mean,0.744159212201395,0.3965037228691014,0.604537916471184

(A)Total Average,0.7654,0.6001,0.5860
(H)Total Average,0.7451,0.5376,0.5733
