ToyCar
section,AUC(Source),AUC(Target),pAUC
00,0.636,0.738,0.5473684210526316
01,0.56,0.822,0.521578947368421
02,0.8552,0.9476,0.79
arithmetic mean,0.6837333333333334,0.8358666666666666,0.6196491228070176
harmonic mean,0.6626380557444232,0.8271626639653276,0.5988022566349879

ToyTrain
section,AUC(Source),AUC(Target),pAUC
00,0.8109999999999999,0.38639999999999997,0.5326315789473685
01,0.913,0.49720000000000003,0.5342105263157895
02,0.8474,0.8616,0.6952631578947368
arithmetic mean,0.8571333333333334,0.5817333333333333,0.5873684210526317
harmonic mean,0.8550867107369869,0.5208436258626558,0.5782914197479538

bearing
section,AUC(Source),AUC(Target),pAUC
00,0.4586,0.7096,0.5189473684210526
01,0.5686,0.7637999999999999,0.5026315789473684
02,0.6888000000000001,0.7716,0.56
arithmetic mean,0.5720000000000001,0.7483333333333332,0.5271929824561403
harmonic mean,0.5564773165938672,0.7472917778451564,0.526110812164475

fan
section,AUC(Source),AUC(Target),pAUC
00,0.5166000000000001,0.6288,0.5142105263157895
01,0.8634,0.5956000000000001,0.5926315789473684
02,0.8348,0.6594000000000001,0.6673684210526316
arithmetic mean,0.7382666666666666,0.6279333333333335,0.5914035087719298
harmonic mean,0.6990013711505708,0.6268491857161047,0.5847337180577742

gearbox
section,AUC(Source),AUC(Target),pAUC
00,0.8826,0.798,0.5957894736842105
01,0.574,0.6026,0.5547368421052632
02,0.7535999999999999,0.5337999999999999,0.5336842105263158
arithmetic mean,0.7367333333333334,0.6448,0.5614035087719299
harmonic mean,0.7139219074743189,0.6268322768329387,0.5602377911843296

slider
section,AUC(Source),AUC(Target),pAUC
00,0.9928,0.7936,0.5852631578947368
01,0.8967999999999999,0.8345999999999999,0.6594736842105263
02,0.8128000000000001,0.6589999999999999,0.6094736842105263
arithmetic mean,0.9007999999999999,0.7624,0.6180701754385964
harmonic mean,0.8948164175076819,0.7545821821370411,0.6165540117292845

valve
section,AUC(Source),AUC(Target),pAUC
00,0.8480000000000001,0.3932,0.5210526315789473
01,0.5306,0.522,0.5294736842105263
02,0.8716,0.8044,0.8542105263157895
arithmetic mean,0.7500666666666667,0.5732,0.6349122807017544
harmonic mean,0.7123827293535663,0.5261213633689967,0.6025873283621573

(A)Total Average,0.7484,0.6820,0.5914
(H)Total Average,0.7278,0.6614,0.5810
